Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Beijing,PM2.5 - Principal,2016-01-02 02:00 AM,2016,01,02,02,344.6,394,Hazardous,321.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-02 03:00 AM,2016,01,02,03,287.3,337,Hazardous,230.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-02 04:00 AM,2016,01,02,04,258.4,309,Hazardous,225.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-02 05:00 AM,2016,01,02,05,227.0,277,Very Unhealthy,198.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-02 06:00 AM,2016,01,02,06,209.0,259,Very Unhealthy,191.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-02 07:00 AM,2016,01,02,07,204.0,254,Very Unhealthy,199.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-02 08:00 AM,2016,01,02,08,204.9,255,Very Unhealthy,206.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-02 09:00 AM,2016,01,02,09,217.4,267,Very Unhealthy,230.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-02 10:00 AM,2016,01,02,10,248.2,298,Very Unhealthy,279.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-02 11:00 AM,2016,01,02,11,223.5,273,Very Unhealthy,199.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-02 12:00 PM,2016,01,02,12,222.0,272,Very Unhealthy,220.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-02 01:00 PM,2016,01,02,13,222.2,272,Very Unhealthy,222.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-02 02:00 PM,2016,01,02,14,221.3,271,Very Unhealthy,220.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-02 03:00 PM,2016,01,02,15,213.8,264,Very Unhealthy,198.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-02 04:00 PM,2016,01,02,16,211.9,262,Very Unhealthy,208.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-02 05:00 PM,2016,01,02,17,220.9,271,Very Unhealthy,240.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-02 06:00 PM,2016,01,02,18,244.6,294,Very Unhealthy,293.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-02 07:00 PM,2016,01,02,19,307.5,357,Hazardous,368.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-02 08:00 PM,2016,01,02,20,403.2,436,Hazardous,493.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-02 09:00 PM,2016,01,02,21,460.1,473,Hazardous,517.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-02 10:00 PM,2016,01,02,22,480.5,487,Hazardous,501.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-02 11:00 PM,2016,01,02,23,488.3,492,Hazardous,496.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-03 12:00 AM,2016,01,03,00,523.7,515,Hazardous,559.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-03 01:00 AM,2016,01,03,01,526.8,517,Hazardous,530.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-03 02:00 AM,2016,01,03,02,554.4,536,Hazardous,582.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-03 03:00 AM,2016,01,03,03,480.2,487,Hazardous,406.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-03 04:00 AM,2016,01,03,04,370.6,414,Hazardous,261.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-03 05:00 AM,2016,01,03,05,307.3,357,Hazardous,244.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-03 06:00 AM,2016,01,03,06,268.1,318,Hazardous,229.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-03 07:00 AM,2016,01,03,07,222.0,272,Very Unhealthy,176.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-03 08:00 AM,2016,01,03,08,199.9,250,Very Unhealthy,178.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-03 09:00 AM,2016,01,03,09,182.9,233,Very Unhealthy,166.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-03 10:00 AM,2016,01,03,10,156.9,207,Very Unhealthy,131.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-03 11:00 AM,2016,01,03,11,143.9,197,Unhealthy,131.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-03 12:00 PM,2016,01,03,12,125.4,187,Unhealthy,107.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-03 01:00 PM,2016,01,03,13,114.1,181,Unhealthy,103.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-03 02:00 PM,2016,01,03,14,107.0,178,Unhealthy,100.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-03 03:00 PM,2016,01,03,15,106.9,178,Unhealthy,107.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-03 04:00 PM,2016,01,03,16,110.9,180,Unhealthy,115.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-03 05:00 PM,2016,01,03,17,133.9,191,Unhealthy,157.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-03 06:00 PM,2016,01,03,18,170.9,221,Very Unhealthy,208.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-03 07:00 PM,2016,01,03,19,192.4,243,Very Unhealthy,214.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-03 08:00 PM,2016,01,03,20,204.7,255,Very Unhealthy,217.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-03 09:00 PM,2016,01,03,21,210.8,261,Very Unhealthy,217.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-03 10:00 PM,2016,01,03,22,219.9,270,Very Unhealthy,229.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-03 11:00 PM,2016,01,03,23,229.4,279,Very Unhealthy,239.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-04 12:00 AM,2016,01,04,00,236.2,286,Very Unhealthy,243.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-04 01:00 AM,2016,01,04,01,243.6,293,Very Unhealthy,251.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-04 02:00 AM,2016,01,04,02,237.3,287,Very Unhealthy,231.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-04 03:00 AM,2016,01,04,03,153.6,204,Very Unhealthy,70.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-04 04:00 AM,2016,01,04,04,82.3,165,Unhealthy,11.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-04 05:00 AM,2016,01,04,05,44.6,123,Unhealthy for Sensitive Groups,7.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-04 06:00 AM,2016,01,04,06,26.2,81,Moderate,8.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-04 07:00 AM,2016,01,04,07,17.6,63,Moderate,9.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-04 08:00 AM,2016,01,04,08,13.7,54,Moderate,10.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-04 09:00 AM,2016,01,04,09,9.8,41,Good,6.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-04 10:00 AM,2016,01,04,10,10.9,45,Good,12.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-04 11:00 AM,2016,01,04,11,11.9,50,Good,13.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-04 12:00 PM,2016,01,04,12,11.9,50,Good,12.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-04 01:00 PM,2016,01,04,13,13.4,54,Moderate,15.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-04 02:00 PM,2016,01,04,14,11.6,48,Good,10.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-04 03:00 PM,2016,01,04,15,13.8,55,Moderate,16.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-04 04:00 PM,2016,01,04,16,13.9,55,Moderate,14.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-04 05:00 PM,2016,01,04,17,14.9,57,Moderate,16.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-04 06:00 PM,2016,01,04,18,12.9,53,Moderate,11.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-04 07:00 PM,2016,01,04,19,14.4,56,Moderate,16.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-04 08:00 PM,2016,01,04,20,14.2,55,Moderate,14.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-04 09:00 PM,2016,01,04,21,12.9,53,Moderate,11.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-04 10:00 PM,2016,01,04,22,12.2,51,Moderate,11.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-04 11:00 PM,2016,01,04,23,12.1,51,Moderate,12.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-05 12:00 AM,2016,01,05,00,10.6,44,Good,9.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-05 01:00 AM,2016,01,05,01,9.9,41,Good,9.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-05 02:00 AM,2016,01,05,02,9.5,40,Good,9.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-05 03:00 AM,2016,01,05,03,8.1,34,Good,7.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-05 04:00 AM,2016,01,05,04,7.5,31,Good,7.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-05 05:00 AM,2016,01,05,05,7.7,32,Good,8.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-05 06:00 AM,2016,01,05,06,8.3,35,Good,9.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-05 07:00 AM,2016,01,05,07,8.6,36,Good,9.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-05 08:00 AM,2016,01,05,08,11.3,47,Good,14.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-05 09:00 AM,2016,01,05,09,11.1,46,Good,11.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-05 10:00 AM,2016,01,05,10,12.0,50,Good,13.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-05 11:00 AM,2016,01,05,11,12.0,50,Good,12.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-05 12:00 PM,2016,01,05,12,12.0,50,Good,12.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-05 01:00 PM,2016,01,05,13,13.0,53,Moderate,14.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-05 02:00 PM,2016,01,05,14,12.5,52,Moderate,12.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-05 03:00 PM,2016,01,05,15,13.7,54,Moderate,15.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-05 04:00 PM,2016,01,05,16,23.3,75,Moderate,33.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-05 05:00 PM,2016,01,05,17,34.1,97,Moderate,45.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-05 06:00 PM,2016,01,05,18,44.1,122,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-05 07:00 PM,2016,01,05,19,58.0,152,Unhealthy,72.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-05 08:00 PM,2016,01,05,20,72.0,160,Unhealthy,86.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-05 09:00 PM,2016,01,05,21,81.5,164,Unhealthy,91.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-05 10:00 PM,2016,01,05,22,91.2,169,Unhealthy,101.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-05 11:00 PM,2016,01,05,23,83.6,166,Unhealthy,76.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-06 12:00 AM,2016,01,06,00,69.3,158,Unhealthy,55.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-06 01:00 AM,2016,01,06,01,83.1,165,Unhealthy,97.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-06 02:00 AM,2016,01,06,02,65.0,156,Unhealthy,47.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-06 03:00 AM,2016,01,06,03,47.5,131,Unhealthy for Sensitive Groups,30.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-06 04:00 AM,2016,01,06,04,42.2,117,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-06 05:00 AM,2016,01,06,05,42.1,117,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-06 06:00 AM,2016,01,06,06,35.0,99,Moderate,28.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-06 07:00 AM,2016,01,06,07,26.0,80,Moderate,17.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-06 08:00 AM,2016,01,06,08,26.5,81,Moderate,27.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-06 09:00 AM,2016,01,06,09,28.2,85,Moderate,30.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-06 10:00 AM,2016,01,06,10,34.1,97,Moderate,40.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-06 11:00 AM,2016,01,06,11,26.5,81,Moderate,19.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-06 12:00 PM,2016,01,06,12,21.2,70,Moderate,16.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-06 01:00 PM,2016,01,06,13,14.1,55,Moderate,7.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-06 02:00 PM,2016,01,06,14,12.5,52,Moderate,11.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-06 03:00 PM,2016,01,06,15,11.2,47,Good,10.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-06 04:00 PM,2016,01,06,16,10.6,44,Good,10.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-06 05:00 PM,2016,01,06,17,9.8,41,Good,9.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-06 06:00 PM,2016,01,06,18,8.4,35,Good,7.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-06 07:00 PM,2016,01,06,19,9.7,40,Good,11.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-06 08:00 PM,2016,01,06,20,10.3,43,Good,11.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-06 09:00 PM,2016,01,06,21,10.6,44,Good,11.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-06 10:00 PM,2016,01,06,22,9.8,41,Good,9.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-06 11:00 PM,2016,01,06,23,8.4,35,Good,7.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-07 12:00 AM,2016,01,07,00,10.0,42,Good,12.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-07 01:00 AM,2016,01,07,01,10.8,45,Good,12.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-07 02:00 AM,2016,01,07,02,9.6,40,Good,8.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-07 03:00 AM,2016,01,07,03,8.9,37,Good,8.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-07 04:00 AM,2016,01,07,04,9.4,39,Good,10.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-07 05:00 AM,2016,01,07,05,8.8,37,Good,8.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-07 06:00 AM,2016,01,07,06,8.0,33,Good,7.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-07 07:00 AM,2016,01,07,07,8.0,33,Good,8.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-07 08:00 AM,2016,01,07,08,8.4,35,Good,9.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-07 09:00 AM,2016,01,07,09,8.6,36,Good,9.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-07 10:00 AM,2016,01,07,10,9.6,40,Good,11.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-07 11:00 AM,2016,01,07,11,10.6,44,Good,12.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-07 12:00 PM,2016,01,07,12,9.1,38,Good,7.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-07 01:00 PM,2016,01,07,13,7.4,31,Good,6.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-07 02:00 PM,2016,01,07,14,8.2,34,Good,9.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-07 03:00 PM,2016,01,07,15,7.6,32,Good,7.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-07 04:00 PM,2016,01,07,16,8.8,37,Good,10.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-07 05:00 PM,2016,01,07,17,9.9,41,Good,11.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-07 06:00 PM,2016,01,07,18,11.9,50,Good,14.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-07 07:00 PM,2016,01,07,19,13.9,55,Moderate,16.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-07 08:00 PM,2016,01,07,20,13.4,54,Moderate,13.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-07 09:00 PM,2016,01,07,21,15.7,59,Moderate,18.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-07 10:00 PM,2016,01,07,22,13.8,55,Moderate,12.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-07 11:00 PM,2016,01,07,23,15.9,59,Moderate,18.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-08 12:00 AM,2016,01,08,00,15.9,59,Moderate,16.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-08 01:00 AM,2016,01,08,01,16.4,60,Moderate,17.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-08 02:00 AM,2016,01,08,02,15.2,58,Moderate,14.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-08 03:00 AM,2016,01,08,03,14.7,56,Moderate,14.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-08 04:00 AM,2016,01,08,04,11.8,49,Good,9.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-08 05:00 AM,2016,01,08,05,9.4,39,Good,7.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-08 06:00 AM,2016,01,08,06,7.7,32,Good,6.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-08 07:00 AM,2016,01,08,07,8.3,35,Good,9.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-08 08:00 AM,2016,01,08,08,12.1,51,Moderate,16.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-08 09:00 AM,2016,01,08,09,14.0,55,Moderate,16.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-08 10:00 AM,2016,01,08,10,17.5,62,Moderate,21.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-08 11:00 AM,2016,01,08,11,18.2,64,Moderate,19.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-08 12:00 PM,2016,01,08,12,16.6,60,Moderate,15.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-08 01:00 PM,2016,01,08,13,19.3,66,Moderate,22.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-08 02:00 PM,2016,01,08,14,18.1,64,Moderate,17.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-08 03:00 PM,2016,01,08,15,15.5,58,Moderate,13.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-08 04:00 PM,2016,01,08,16,12.7,52,Moderate,10.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-08 05:00 PM,2016,01,08,17,10.8,45,Good,9.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-08 06:00 PM,2016,01,08,18,14.4,56,Moderate,18.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-08 07:00 PM,2016,01,08,19,37.7,106,Unhealthy for Sensitive Groups,61.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-08 08:00 PM,2016,01,08,20,68.3,158,Unhealthy,99.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-08 09:00 PM,2016,01,08,21,96.2,172,Unhealthy,124.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-08 10:00 PM,2016,01,08,22,115.6,182,Unhealthy,135.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-08 11:00 PM,2016,01,08,23,126.3,188,Unhealthy,137.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-09 12:00 AM,2016,01,09,00,132.1,191,Unhealthy,138.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-09 01:00 AM,2016,01,09,01,134.1,192,Unhealthy,136.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-09 02:00 AM,2016,01,09,02,129.0,189,Unhealthy,124.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2016-01-09 03:00 AM,2016,01,09,03,107.0,178,Unhealthy,85.0,UG/M3,1 Hr,Valid
